Productname,ProductID,Category,Revenue,ROI,NetProfitMargin,Cluster
HL Mountain Seat/Saddle,910,Components,31.584,0.365989,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.386098,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.209136,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.365989,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.386098,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.209136,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.365989,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.386098,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.209136,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.365989,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.386098,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.209136,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.365989,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.386098,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.209136,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.365989,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.386098,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.209136,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.365989,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.386098,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.209136,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.365989,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.386098,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.209136,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.365989,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.386098,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.209136,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.365989,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.386098,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.209136,25.999873,0
HL Mountain Seat/Saddle,910,Components,31.584,0.365989,25.999873,0
"LL Mountain Frame - Silver, 42",917,Components,316.86,0.0,8.733321,2
"LL Mountain Frame - Black, 44",925,Components,299.748,0.0,8.733336,2
"HL Mountain Frame - Silver, 38",748,Components,818.7,0.091134,8.733333,2
"HL Mountain Frame - Silver, 38",748,Components,818.7,0.065993,8.733333,2
"HL Mountain Frame - Silver, 38",748,Components,818.7,0.072493,8.733333,2
"HL Mountain Frame - Silver, 38",748,Components,818.7,0.105154,8.733333,2
"HL Mountain Frame - Silver, 38",748,Components,818.7,0.066452,8.733333,2
"HL Mountain Frame - Silver, 38",748,Components,818.7,0.079083,8.733333,2
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.195194,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.226677,25.999893,0
ML Mountain Pedal,936,Components,37.254,0.204273,25.999893,0
"LL Mountain Frame - Silver, 52",920,Components,158.43,0.0,8.733321,2
"LL Mountain Frame - Silver, 40",944,Components,475.29,0.256313,8.733321,2
"LL Mountain Frame - Silver, 40",944,Components,475.29,0.299032,8.733321,2
"LL Mountain Frame - Silver, 40",944,Components,475.29,0.233391,8.733321,2
"LL Mountain Frame - Silver, 40",944,Components,475.29,0.211081,8.733321,2
"LL Mountain Frame - Silver, 40",944,Components,475.29,0.354408,8.733321,2
"LL Mountain Frame - Silver, 40",944,Components,475.29,0.214232,8.733321,2
"HL Mountain Frame - Black, 38",747,Components,1619.52,0.158166,8.733328,2
"HL Mountain Frame - Black, 38",747,Components,1619.52,0.11887,8.733328,2
"HL Mountain Frame - Black, 38",747,Components,1619.52,0.129311,8.733328,2
"HL Mountain Frame - Black, 38",747,Components,1619.52,0.17886,8.733328,2
"HL Mountain Frame - Black, 38",747,Components,1619.52,0.119613,8.733328,2
"HL Mountain Frame - Black, 38",747,Components,1619.52,0.139694,8.733328,2
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
"HL Mountain Frame - Silver, 42",739,Components,1637.4,0.0,8.733333,2
HL Crankset,951,Components,485.988,0.252771,25.999984,0
HL Crankset,951,Components,485.988,0.201926,25.999984,0
HL Crankset,951,Components,485.988,0.2366,25.999984,0
HL Mountain Seat/Saddle,910,Components,126.336,1.544391,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,0.836545,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.463954,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.544391,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,0.836545,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.463954,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.544391,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,0.836545,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.463954,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.544391,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,0.836545,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.463954,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.544391,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,0.836545,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.463954,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.544391,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,0.836545,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.463954,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.544391,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,0.836545,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.463954,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.544391,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,0.836545,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.463954,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.544391,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,0.836545,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.463954,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.544391,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,0.836545,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.463954,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.544391,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,0.836545,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.463954,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.544391,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,0.836545,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.463954,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.544391,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,0.836545,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.463954,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.544391,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,0.836545,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.463954,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.544391,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,0.836545,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.463954,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.544391,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,0.836545,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.463954,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,1.544391,25.999873,1
HL Mountain Seat/Saddle,910,Components,126.336,0.836545,25.999873,1
